un,vn,x,y,u,v
0.05867752,0.080706508,191,271,0.092908574,0.090851033
-0.020009479,-0.031021595,201,271,0.058549455,-0.022147856
0.039269489,-0.031692209,211,271,0.164868396,-0.02960762
0.011998217,0.097872268,221,271,0.199400279,0.084888815
-0.037754299,0.071253522,231,271,0.273614949,0.021229608
0.068632692,-0.076716046,241,271,0.509396503,-0.160989505
-0.03659957,0.10818498,251,271,0.430397178,0.019751404
0.003491733,0.072167448,261,271,0.435307638,-0.000279177
0.024440091,-0.063915416,271,271,0.303495359,-0.07584105
0.027865053,-0.006384608,281,271,0.220372639,0.004403773
0.000908447,-0.030265752,291,271,0.15240931,-0.009614982
-0.002582148,0.036235327,301,271,0.124712539,0.065680736
-0.035317827,-0.041393312,311,271,0.077192513,-0.001950857
-0.06259991,0.037319143,321,271,0.041754628,0.088837698
0.029727446,0.02429592,331,271,0.131392705,0.090413804
-0.017260965,-0.042583569,341,271,0.086648171,0.041078902
-0.065300937,0.007723783,351,271,0.045399866,0.112704361
0.047056515,-0.042866316,361,271,0.168450058,0.088772241
-0.055513854,-0.066267477,371,271,0.078705939,0.099128462
0.067739634,-0.059782087,381,271,0.212108119,0.144767242
0.004270391,0.076032232,391,271,0.14716607,0.310992692
-0.069077875,-0.044746388,401,271,0.0558767,0.18594202
0.034773347,0.037222321,411,271,0.135631802,0.226837184
-0.01660937,-0.046765468,421,271,0.06541638,0.095666436
-0.058282604,-0.015932263,431,271,0.010610737,0.091539288
-0.109272213,-0.038358295,441,271,-0.050625745,0.045853853
0.064654037,0.011080585,451,271,0.114675998,0.079487432
0.03356559,-0.002771033,461,271,0.076214749,0.054307445
-0.055469473,0.00253515,471,271,-0.019108531,0.051077869
-0.044443139,0.113508911,481,271,-0.013425655,0.155372826
0.020269391,-0.110685021,491,271,0.046757301,-0.074182937
-0.099600124,-0.017634488,501,271,-0.076944953,0.014491492
0.075822469,-0.013074055,1,281,0.146593216,0.053172188
0.155654792,-0.056702595,11,281,0.231618837,0.017180577
0.026467884,-0.054022508,21,281,0.108564108,0.029349813
0.036237564,-0.005347245,31,281,0.125527772,0.090060982
-0.047871874,-0.013736635,41,281,0.049501393,0.097092879
0.064215209,0.033616849,51,281,0.169457997,0.163599552
0.089192456,0.050203862,61,281,0.199082474,0.200574596
0.013694782,0.015640064,71,281,0.120656881,0.179048805
0.050046062,-0.046512876,81,281,0.145466499,0.114345562
0.107417259,0.024955112,91,281,0.1874045,0.174032785
-0.026220253,-0.076896848,101,281,0.037428339,0.06212118
-0.00760131,-0.030262396,111,281,0.038119039,0.102217932
0.013867079,0.046641711,121,281,0.039728507,0.172262253
0.014357337,0.00385421,131,281,0.019827905,0.116391116
-0.003303381,-0.102575804,141,281,-0.015311977,-0.014603078
-0.004355037,-0.0221798,151,281,-0.024983566,0.033864019
-0.03017984,-0.00191623,161,281,-0.044911935,0.029864934
-0.083025368,0.012983648,171,281,-0.078493844,0.034630866
-0.01892935,0.002076745,181,281,0.012738168,0.021158026
-0.045055663,0.042632814,191,281,0.017134565,0.060015007
-0.060510943,0.005323209,201,281,0.034148201,0.018876027
-0.021953756,0.027103989,211,281,0.108433439,0.033068524
0.108161203,0.121905167,221,281,0.281273936,0.114374674
0.049650436,0.056340555,231,281,0.279870465,0.027178256
-0.138124028,-0.024772573,241,281,0.202780191,-0.07803119
-0.02484998,-0.016672907,251,281,0.356059837,-0.068735075
-0.047807081,-0.024109255,261,281,0.254314205,-0.037729743
0.010637915,0.005997401,271,281,0.225026628,0.029293051
-0.049361778,0.046959032,281,281,0.122622998,0.080724006
-0.015975199,0.06903436,291,281,0.128896954,0.107799595
0.001540077,-0.040054709,301,281,0.128544765,0.003509318
-0.050335279,-0.027650445,311,281,0.065546486,0.022209153
0.003840913,-0.038297382,321,281,0.11423292,0.020191158
0.06873561,0.076409551,331,281,0.17895057,0.146521503
-0.046274079,0.070035815,341,281,0.069358343,0.155673297
0.02837602,0.012518128,351,281,0.155965886,0.119330811
-0.001527903,-0.013563221,361,281,0.146419642,0.123664983
0.0796638,-0.049004804,371,281,0.259218851,0.134931079
0.009340414,-0.105820962,381,281,0.23387747,0.152226489
-0.02986889,0.017584015,391,281,0.252713755,0.377733843
0.080006796,0.04260793,401,281,0.404166194,0.455680665
0.030733171,0.046870263,411,281,0.245115265,0.336898985
-0.010774987,0.004536385,421,281,0.134095381,0.185719289
0.070410424,0.016965502,431,281,0.179728915,0.141167954
0.085906768,0.060390051,441,281,0.172348658,0.153627759
-0.025689128,-0.027541966,451,281,0.044369766,0.046712312
-0.039969659,0.049904754,461,281,0.017760386,0.111266107
0.018920721,0.02680364,471,281,0.067078992,0.078744483
-0.058827393,-0.034270868,481,281,-0.018271418,0.010434736
-0.030306522,-0.049148675,491,281,0.004107057,-0.010188536
-0.09876364,-0.075833025,501,281,-0.069376516,-0.041537148
0.001312456,0.006794429,1,291,0.074958535,0.072542749
0.029595419,-0.007261765,11,291,0.109717197,0.066303677
-0.015908324,-0.037503668,21,291,0.072404084,0.046058847
-0.091268468,0.059676842,31,291,0.007739617,0.156606921
-0.033570947,0.005545274,41,291,0.079802235,0.121376949
0.004591802,0.031054186,51,291,0.137329083,0.175064316
0.090901028,-0.022517801,61,291,0.248345254,0.162563878
-0.033304163,0.06484831,71,291,0.158460207,0.296352142
0.023689913,0.124584962,81,291,0.199407806,0.348509784
0.007792789,-0.029366493,91,291,0.136039388,0.148220682
0.053178101,-0.006898229,101,291,0.157985981,0.148922821
-0.002810089,0.038174049,111,291,0.085215009,0.185293491
-0.072018369,0.030126577,121,291,0.00157761,0.171030975
-0.024426283,-0.1235322,131,291,0.036509393,0.006682875
0.05477498,-0.042519841,141,291,0.105668255,0.068919511
0.095356285,0.004761719,151,291,0.140361282,0.091566314
-0.083041696,0.004481974,161,291,-0.03780991,0.067978209
0.000419974,-0.059607874,171,291,0.053310823,-0.01286091
-0.023367336,-0.015076091,181,291,0.043937082,0.021208416
0.075418322,0.011860648,191,291,0.161867014,0.041166992
0.027568335,-0.099752535,201,291,0.136086193,-0.076462397
-0.059130913,-0.001510689,211,291,0.073353022,0.01498205
0.027790532,-0.091008597,221,291,0.185314316,-0.083020244
0.017391175,-0.113991663,231,291,0.198971869,-0.114902365
-0.006000318,-0.072913588,241,291,0.193549603,-0.076389294
0.070931936,0.01409576,251,291,0.273938223,0.022877074
-0.107710264,0.021397328,261,291,0.081911083,0.051246222
0.024593963,0.011889523,271,291,0.194683333,0.056659489
-0.082808343,-0.155517505,281,291,0.068560803,-0.104385567
-0.021839164,0.009297459,291,291,0.113874943,0.062811278
-0.01064095,0.010633649,301,291,0.11334192,0.065959437
0.018176452,0.006898517,311,291,0.134637436,0.065297915
-0.008252153,0.056709606,321,291,0.105081061,0.120525526
-0.008259944,0.023379997,331,291,0.106752771,0.0958224
0.029873065,0.103014902,341,291,0.152331398,0.188428465
-0.077134048,0.032289693,351,291,0.060594701,0.137192638
0.057915509,-0.041208215,361,291,0.223205404,0.094699909
-0.060314754,0.052291993,371,291,0.155414156,0.244271044
0.034526321,0.067329025,381,291,0.359386987,0.396108771
0.044859367,-0.024441967,391,291,0.502733237,0.490676347
-0.00753963,0.065192441,401,291,0.46792844,0.608509386
0.041809905,0.073756838,411,291,0.465384697,0.5540762
-0.040225213,-0.033162017,421,291,0.198281516,0.209665151
-0.038658195,0.073534284,431,291,0.116494108,0.218150328
0.050467482,0.001511495,441,291,0.164929981,0.105768552
-0.022417957,-0.012345725,451,291,0.066612263,0.069129952
0.023388711,-0.069589496,461,291,0.094906063,-0.002991677
0.080309652,-0.037016557,471,291,0.13904114,0.018981555
0.075208692,-0.0893358,481,291,0.124219953,-0.041332472
-0.000877437,-0.010513649,491,291,0.040523712,0.031221756
0.088314454,0.094298057,501,291,0.123626634,0.130987111
0.003820003,0.006284092,1,301,0.079371718,0.070819848
0.021029975,-0.026878204,11,301,0.103916709,0.045305885
-0.006094898,0.018055202,21,301,0.08641105,0.100133158
0.007429866,0.02194723,31,301,0.113289628,0.117629877
0.035172209,0.007939085,41,301,0.161143042,0.124266859
0.019421641,0.002113797,51,301,0.179957503,0.155893858
0.014463979,-0.055286499,61,301,0.249067061,0.188350744
-0.046674292,-0.031046913,71,301,0.217035859,0.251403861
-0.080577675,0.063292177,81,301,0.180543685,0.348913509
-0.039357489,-0.000448347,91,301,0.18157197,0.246168495
0.033922211,0.018814634,101,301,0.185010221,0.194702941
-0.034570928,0.000612439,111,301,0.094129353,0.16528021
-0.021702725,-0.023448535,121,301,0.092837354,0.137934392
-0.040323049,0.019894791,131,301,0.062442432,0.17488293
-0.017619383,-0.041149123,141,301,0.07480157,0.098933255
-0.082976567,-0.06395665,151,301,0.002068183,0.053179016
0.032354469,0.034445071,161,301,0.114984948,0.126265553
0.053209868,-0.01386253,171,301,0.139224862,0.056170938
-0.125360158,-0.02672056,181,301,-0.030751256,0.02742584
0.101245997,0.055350488,191,301,0.208241276,0.09884387
-0.045656911,0.059154674,201,301,0.075922264,0.095529782
0.055813221,-0.028397903,211,301,0.192609311,0.002946599
-0.102151356,-0.002662898,221,301,0.048717831,0.02520547
0.090990904,-0.054684461,231,301,0.252510134,-0.027715931
-0.081530553,-0.064390019,241,301,0.084914401,-0.033179422
0.013589253,-0.018888122,251,301,0.178488982,0.022852152
0.05525343,-0.06069566,261,301,0.213612344,-0.00626671
-0.03060831,0.055634425,271,301,0.118362695,0.118953064
0.057201052,-0.151652485,281,301,0.195749748,-0.084927817
0.070910808,0.047625987,291,301,0.199640667,0.114231703
0.030104617,0.005846109,301,301,0.150926472,0.071386782
0.030714444,0.043258415,311,301,0.146393602,0.108750846
0.01720291,0.056141151,321,301,0.131108627,0.123911849
0.035164124,0.110593611,331,301,0.151345325,0.18394317
0.044055069,0.00946332,341,301,0.167700349,0.092799796
0.126567625,-0.074314947,351,301,0.265108084,0.025436206
-0.010168739,0.001416404,361,301,0.155641895,0.128851724
0.040333646,0.004072092,371,301,0.259091351,0.185682567
0.034368693,0.004461958,381,301,0.411411804,0.387840975
-0.017271773,-0.011330262,391,301,0.472579618,0.528589209
-0.075741688,0.018561519,401,301,0.436185132,0.590785241
0.038051129,-0.043106898,411,301,0.50975636,0.478199477
0.005806894,0.002212533,421,301,0.314959573,0.301420042
-0.034015984,-0.018518516,431,301,0.154489562,0.146002707
-0.081471022,0.000257963,441,301,0.053387351,0.116191547
0.028002133,-0.062025383,451,301,0.13107161,0.027306555
-0.105296053,-0.011431263,461,301,-0.023346348,0.060885417
0.060682804,-0.040731646,471,301,0.127594674,0.019671412
-0.09881982,-0.062889438,481,301,-0.043132397,-0.011342818
-0.041743334,-0.084861176,491,301,0.005276003,-0.040178968
-0.032100397,-0.016880227,501,301,0.008053374,0.022321418
0.073826193,-0.063895172,1,311,0.150080486,-0.001115936
-0.120345671,0.053201256,11,311,-0.036521747,0.123190684
-0.085672474,-0.078545681,21,311,0.008087474,0.000716015
0.07260455,0.051242085,31,311,0.180232191,0.143212183
-0.060279339,0.016103531,41,311,0.068692712,0.127603085
-0.035683226,-0.00470944,51,311,0.133457911,0.146122834
-0.04962046,-0.011680346,61,311,0.204476669,0.241896099
0.044608508,0.142494876,71,311,0.329798778,0.435277665
-0.051323507,-0.025100328,81,311,0.237208328,0.274985153
-0.008251572,-0.004185502,91,311,0.253671803,0.268956622
0.01717962,0.058811442,101,311,0.206415283,0.254433876
-0.004259523,-0.057666575,111,311,0.160179201,0.127823971
0.031911428,-0.006399038,121,311,0.183639673,0.183240653
0.02549068,-0.031803771,131,311,0.165465114,0.160028709
0.003126595,0.073288838,141,311,0.129823621,0.25395463
-0.051889863,-0.065346991,151,311,0.063667246,0.088666566
0.054307807,0.005448771,161,311,0.164792465,0.126555384
0.00770597,0.002133041,171,311,0.119348388,0.09426371
0.091268457,0.01244116,181,311,0.208528392,0.083648974
0.009960406,-0.00013759,191,311,0.135605109,0.057835525
0.035169427,0.011075235,201,311,0.1705873,0.061756731
0.065527205,-0.052985916,211,311,0.210757094,-0.005181491
-0.063485678,-0.0135381,221,311,0.090088146,0.035002326
0.061459491,-0.088816858,231,311,0.220341638,-0.03602172
-0.053715202,-0.018738623,241,311,0.106329611,0.041802958
0.111338893,0.026706342,251,311,0.268369472,0.097187794
-0.050935536,0.004831145,261,311,0.099874159,0.084268895
-0.045405533,-0.047455987,271,311,0.09727614,0.036737871
-0.027668814,0.040368333,281,311,0.106279659,0.124261738
-0.049352565,-0.053862807,291,311,0.076481946,0.026264297
-0.024085988,-0.086010151,301,311,0.095203648,-0.010621259
-0.002157702,0.04807866,311,311,0.112771695,0.119900284
-0.04704605,-0.060647811,321,311,0.066162817,0.010203119
0.075190495,-0.030386034,331,311,0.189853072,0.043020192
-0.095792217,0.034851868,341,311,0.024349681,0.115239829
0.01193447,-0.085412108,351,311,0.143099914,0.007940975
0.0392734,-0.024738552,361,311,0.190012319,0.091222337
-0.107371886,-0.030506813,371,311,0.078750986,0.12832617
0.013642553,-0.023697209,381,311,0.282351682,0.245250175
-0.046417932,-0.011130184,391,311,0.391363536,0.476036423
0.024544126,-0.212430879,401,311,0.496131038,0.319016209
-0.005059077,-0.041079476,411,311,0.426921068,0.438994751
0.020308068,0.024038094,421,311,0.297077529,0.298289278
-0.016089962,0.047860501,431,311,0.173562234,0.221074523
-0.034954105,0.09434841,441,311,0.105432811,0.218720175
0.107528746,-0.072141664,451,311,0.216498284,0.023837841
0.025699228,-0.071762917,461,311,0.113103802,0.005761625
-0.13874206,-0.065069736,471,311,-0.066943769,-0.000494788
-0.015013461,-0.028068685,481,311,0.045036783,0.026906754
-0.004370458,0.062576451,491,311,0.04656581,0.110143058
-0.0707039,0.017070216,501,311,-0.027005626,0.05874548
-0.000773183,0.021208716,1,321,0.075002749,0.081924567
-0.033879627,0.001008227,11,321,0.049106949,0.068387439
0.066116154,0.000689875,21,321,0.158287598,0.076517866
0.011669573,-0.043697815,31,321,0.116072761,0.04346638
0.009824488,0.01696359,41,321,0.131672357,0.120908148
-0.009086889,-0.067254798,51,321,0.141407083,0.067040253
-0.021837546,0.047490906,61,321,0.207632125,0.272967203
-0.007300609,-0.054658518,71,321,0.264846456,0.220177833
-0.097498015,-0.065629455,81,321,0.182949551,0.219826611
-0.016920404,-0.071618856,91,321,0.234505893,0.182602503
0.040400185,-0.058089089,101,321,0.244128708,0.146836858
-0.063396087,-0.028605229,111,321,0.128534159,0.178019425
0.062882468,-0.016779488,121,321,0.251740981,0.211226667
0.024971582,-0.048224068,131,321,0.206898233,0.203368163
-0.013513884,-0.092605791,141,321,0.151224728,0.155915328
0.010855594,-0.065101669,151,321,0.156754857,0.142322372
0.015014261,-0.075739951,161,321,0.151390251,0.079028184
0.067616262,0.040719014,171,321,0.202971573,0.154002964
-0.055485991,-0.055762897,181,321,0.083214711,0.030742793
-0.026925697,0.062046083,191,321,0.117328888,0.133351088
-0.003259493,-0.008884444,201,321,0.14768804,0.055621467
-0.034560458,-0.013523581,211,321,0.123268927,0.050504612
0.016611774,0.031623551,221,321,0.180373175,0.100284979
0.005955744,-0.029579957,231,321,0.173414139,0.047916793
0.116739136,-0.014197064,241,321,0.284506987,0.074908459
-0.001772299,0.061306821,251,321,0.162314098,0.162092866
-0.004809847,-0.040152925,261,321,0.15192003,0.068667741
0.014196725,0.053500059,271,321,0.161224054,0.163797866
0.037127204,0.060109953,281,321,0.173991219,0.165198557
0.059535311,-0.065501069,291,321,0.187345865,0.030306428
-0.041075573,0.090080319,301,321,0.079553965,0.175987197
0.04092732,0.058067299,311,321,0.156441163,0.136069708
0.014513134,0.038189682,321,321,0.127063343,0.111701359
-0.042231483,-0.011389104,331,321,0.069736961,0.061727059
0.052293667,-0.003686019,341,321,0.166487902,0.073686568
0.024338037,0.024007718,351,321,0.144211503,0.111320847
0.101458529,0.023264846,361,321,0.231460614,0.128586057
0.053052491,0.117978565,371,321,0.199495411,0.25495958
-0.034851426,-0.03769598,381,321,0.139307225,0.15653308
0.029912824,-0.014560825,391,321,0.255393824,0.272712632
-0.005504357,0.039127572,401,321,0.270139342,0.393278079
-0.045596845,0.026771071,411,321,0.207161574,0.335573023
0.043050493,-0.052523092,421,321,0.251279859,0.175833893
0.006742759,-0.029534895,431,321,0.172339356,0.137052283
0.07980857,0.00580414,441,321,0.211648251,0.131957565
-0.051115812,0.059814011,451,321,0.055424633,0.159316148
-0.047010169,0.011329831,461,321,0.040571902,0.09246162
0.018860777,0.112960132,471,321,0.091998254,0.18082218
-0.006238795,-0.014962998,481,321,0.055671254,0.042917437
-0.049684968,0.006280917,491,321,0.003330472,0.056401295
0.067546903,-0.01875297,501,321,0.11339578,0.025174562
0.008547275,-0.023666881,1,331,0.082911685,0.034886378
0.01076676,0.037964645,11,331,0.091629058,0.102656271
-0.069175863,0.003661377,21,331,0.019592343,0.076034358
-0.022820825,-0.053745704,31,331,0.075760879,0.02870349
0.011645279,0.047716078,41,331,0.122723893,0.144339032
0.114048468,-0.017274465,51,331,0.241781691,0.101246037
-0.066096351,-0.058655535,61,331,0.086172909,0.095801708
-0.043202101,0.035046713,71,331,0.14450208,0.235755454
-0.006399186,-0.073648355,81,331,0.197258903,0.143350391
-0.004928807,-0.057761249,91,331,0.196145167,0.147879751
0.007108312,-0.003963731,101,331,0.208397903,0.198310639
-0.081246024,-0.031972653,111,331,0.129773936,0.191276357
0.100045196,0.026616315,121,331,0.330823902,0.30627312
-0.050541804,-0.121908723,131,331,0.201686385,0.254818478
0.074525416,0.007574431,141,331,0.335737759,0.440780299
-0.003985727,-0.037806702,151,331,0.196533393,0.273560575
0.107255138,0.123179654,161,331,0.277186634,0.320039661
-0.087731355,0.033479025,171,331,0.07454645,0.166348469
-0.042799732,-0.041194164,181,331,0.118726031,0.057990172
-0.053665457,-0.019668472,191,331,0.110199667,0.06285676
-0.012809876,-0.008240008,201,331,0.155385792,0.068459121
-0.002874444,0.085157542,211,331,0.170889037,0.164007532
0.065635979,-0.029782858,221,331,0.245264777,0.05780723
0.009465702,0.033273793,231,331,0.193919197,0.135088231
-0.002908205,0.001940266,241,331,0.183517012,0.121424286
0.002515104,0.006259953,251,331,0.186098494,0.142740586
-0.087116771,-0.045443966,261,331,0.087845166,0.101339233
-0.005336116,0.001511619,271,331,0.156655296,0.147038637
0.085041914,0.000976999,281,331,0.233086855,0.134127376
0.025864967,0.043054408,291,331,0.161739002,0.158283679
0.14827933,0.076222041,301,331,0.274506797,0.174066229
0.040535227,0.064090811,311,331,0.159313629,0.14851139
-0.046005688,0.021849502,321,331,0.067228987,0.097863912
-0.050644727,0.026103246,331,331,0.058957527,0.098799351
0.10457604,-0.010020087,341,331,0.212608396,0.064475831
0.061066377,-0.006758626,351,331,0.169736328,0.07512161
-0.075635053,-0.001428739,361,331,0.035993373,0.094663879
-0.130431055,-0.005923227,371,331,-0.013246163,0.113473676
-0.053960016,0.017931783,381,331,0.072384387,0.171920568
0.074802225,0.036778413,391,331,0.215398732,0.232285154
-0.011875469,0.025393317,401,331,0.144574229,0.248764744
-0.025270703,0.059967715,411,331,0.137228017,0.277144112
0.017014091,0.02231254,421,331,0.170553927,0.208389987
-0.054638748,-0.056119558,431,331,0.080969077,0.09481052
0.070248971,-0.00011683,441,331,0.186262503,0.121501572
-0.01343881,-0.019347425,451,331,0.084905811,0.07994966
0.009344996,0.060293433,461,331,0.092860448,0.142838793
-0.038650558,0.044625307,471,331,0.032717402,0.114439939
0.028451592,-0.088273767,481,331,0.089911092,-0.028335156
0.057972495,-0.045511135,491,331,0.111315839,0.006601912
-0.004814566,-0.053825249,501,331,0.041830374,-0.00803277
-0.080386149,0.00852465,1,341,-0.008022651,0.064934128
-0.051607859,0.011844727,11,341,0.026463801,0.073928557
0.013774677,0.038257124,21,341,0.098500797,0.107360376
-0.015697015,0.059759428,31,341,0.076824928,0.137865335
0.065069985,0.005487157,41,341,0.166782695,0.09562757
-0.064109748,0.017108451,51,341,0.048625269,0.123801638
0.038284653,-0.077657789,61,341,0.164689063,0.050921296
0.013805916,-0.026140792,71,341,0.156878827,0.126006683
0.046065738,-0.005513483,81,341,0.206283215,0.16330545
-0.081997211,0.035881965,91,341,0.093295605,0.213681829
-0.04426701,0.037030698,101,341,0.147342709,0.228421604
0.048393085,-0.027571687,111,341,0.266461187,0.202047338
-0.042127592,-0.087473829,121,341,0.22994179,0.265940357
0.067262865,-0.017876522,131,341,0.395638382,0.521988617
0.004590619,-0.004214308,141,341,0.340924092,0.55844842
0.0475525,-0.032677942,151,341,0.360430021,0.461868082
0.082980553,0.022450891,161,341,0.307245842,0.276048805
0.021993907,-0.01314778,171,341,0.217193058,0.135974151
-0.049679828,-0.042562643,181,341,0.136471613,0.065972445
-0.048934365,0.032322228,191,341,0.135069172,0.123378902
0.054835245,-0.016307208,201,341,0.240944557,0.070183979
0.023891065,0.121105613,211,341,0.215352554,0.212433008
-0.03264458,0.083809616,221,341,0.166655626,0.18826651
0.011223754,-0.039194959,231,341,0.219606444,0.086291687
-0.062187672,0.033721789,241,341,0.153993993,0.186713693
0.034595273,0.014829336,251,341,0.252967883,0.196604351
-0.073753011,-0.058923165,261,341,0.136719258,0.141757511
-0.075980441,0.011439984,271,341,0.116706956,0.209104704
0.121302967,-0.005769812,281,341,0.292862246,0.167216994
0.056295339,-0.000627302,291,341,0.209377039,0.13966362
0.105767739,-0.02123156,301,341,0.24406287,0.090499519
-0.005302829,0.037020049,311,341,0.12091344,0.128299772
-0.001522682,0.009924576,321,341,0.114769379,0.088409102
0.066870087,-0.014511194,331,341,0.175341694,0.057634798
-0.022014721,-0.024555231,341,341,0.080774085,0.046992491
-0.065545248,0.053204559,351,341,0.033622842,0.129773905
-0.058472544,0.016642554,361,341,0.038987751,0.104152204
-0.004692238,-0.02164778,371,341,0.092983611,0.083035071
0.050370235,0.14654144,381,341,0.150656462,0.273789926
-0.013910206,0.122141467,391,341,0.091973809,0.272961967
-0.011488157,0.041635839,401,341,0.1017633,0.208138987
0.03253538,-0.003180909,411,341,0.15068083,0.163649498
-0.097349085,-0.098485962,421,341,0.019436661,0.054813828
0.047519871,0.084821309,431,341,0.156940509,0.218272667
0.078381423,-0.00227924,441,341,0.177190835,0.111216037
0.013174472,0.015831421,451,341,0.100644333,0.111963276
-0.025977981,-0.058503414,461,341,0.050819668,0.023353781
0.112907494,0.039352747,471,341,0.180238732,0.109676092
0.074994576,0.032305063,481,341,0.134154136,0.093305434
0.035178714,-0.000914299,491,341,0.087361693,0.052491012
-0.000382939,0.040208567,501,341,0.045860046,0.087362198
0.007003225,-0.023382441,1,351,0.077082648,0.030935671
-0.039501897,0.003921087,11,351,0.035591518,0.063488774
0.001597994,0.000149398,21,351,0.082374503,0.066124447
-0.071016739,0.091643099,31,351,0.016220257,0.165625829
-0.037857419,0.019854766,41,351,0.056789161,0.104026389
-0.07417595,0.044928811,51,351,0.029160922,0.141998358
-0.003597846,0.069492823,61,351,0.110262224,0.181980369
-0.000240144,-0.063871974,71,351,0.12640135,0.064753122
0.080933362,0.054179259,81,351,0.22220812,0.197166744
-0.020436992,0.020656796,91,351,0.136724848,0.176974085
-0.100399054,0.03712731,101,351,0.07561206,0.212926134
0.025395131,-0.030582993,111,351,0.230292312,0.189615793
0.023658523,0.044780469,121,351,0.306969771,0.459792432
0.041677592,0.060764206,131,351,0.383004919,0.624212639
-0.082581157,0.013887462,141,351,0.274794164,0.599995868
-0.077329367,0.045300827,151,351,0.26792991,0.571315712
0.045295095,-0.047102016,161,351,0.322156901,0.24680075
0.039551865,0.02738306,171,351,0.266658604,0.184710755
0.076094469,0.02908564,181,351,0.285221636,0.142660318
-0.094664837,-0.113253583,191,351,0.107732001,-0.016839921
0.034836329,0.112076832,201,351,0.237379326,0.205362356
-0.085396471,0.049766567,211,351,0.123043715,0.150268811
-0.006480149,-0.004962095,221,351,0.213506496,0.112793926
-0.01188207,0.012879119,231,351,0.225198413,0.159446971
-0.012933452,-0.031133441,241,351,0.245148259,0.157666936
0.07977227,0.038713756,251,351,0.356552867,0.280528166
0.031672548,-0.039451949,261,351,0.312001833,0.247193856
0.009166516,-0.029272692,271,351,0.267543893,0.257596427
0.027398549,-0.016997188,281,351,0.248242921,0.218847288
-0.036545116,-0.098060164,291,351,0.150281989,0.07597892
-0.125753161,0.011526239,301,351,0.034652242,0.13967128
-0.037786514,-0.0449815,311,351,0.101423353,0.053890952
-0.064242294,-0.049808071,321,351,0.057782361,0.031315119
0.051607828,0.023974368,331,351,0.160051399,0.095410707
-0.029583443,0.046594624,341,351,0.068581193,0.114801467
-0.079058407,0.05745155,351,351,0.011739293,0.128284152
-0.088102796,-0.029363842,361,351,-0.002189172,0.049598024
0.012040551,0.071560854,371,351,0.095283305,0.163410259
-0.024061636,-0.011154119,381,351,0.058765072,0.096542911
0.021665733,0.011631184,391,351,0.106386783,0.134723347
-0.048638391,-0.065628451,401,351,0.039503196,0.067845038
0.020027746,0.120237724,411,351,0.111095959,0.255708439
0.0494693,0.122408757,421,351,0.140866384,0.251616896
-0.029189556,-0.035890099,431,351,0.059238631,0.081793954
0.08997689,0.039629737,441,351,0.172874423,0.143912664
-0.082749219,-0.122119054,451,351,-0.006720216,-0.030875738
0.081062725,0.010459236,461,351,0.149893173,0.090041165
0.054910409,0.047521483,471,351,0.116822658,0.117081158
0.017580417,0.003697273,481,351,0.073146441,0.064786013
0.062117843,-0.00238077,491,351,0.112006058,0.051581449
-0.01385767,-0.048516434,501,351,0.031015623,-0.000558433
-0.087932511,-0.025332621,1,361,-0.020216335,0.026937029
0.026106836,-0.026451911,11,361,0.098289624,0.030653771
-0.058050079,0.008732668,21,361,0.019128,0.071644436
-0.034389733,0.144408365,31,361,0.048411712,0.214377789
0.012326585,-0.05806515,41,361,0.101546843,0.020504815
0.000988555,-0.096229369,51,361,0.09770151,-0.007368624
0.025844369,0.038910618,61,361,0.131489024,0.139487655
0.059021319,-0.006723648,71,361,0.175286074,0.106215327
0.078936493,0.080286346,81,361,0.20739971,0.205623978
-0.013280091,0.032504913,91,361,0.128740612,0.171445837
-0.050748358,-0.048538925,101,361,0.106785701,0.110050997
0.034332702,-0.068781254,111,361,0.212371499,0.12824711
0.004566668,0.036093218,121,361,0.224961919,0.338240853
-0.043391313,0.04922433,131,361,0.272678769,0.55477041
0.020968805,-0.032923157,141,361,0.365155196,0.50185941
-0.043411376,0.025518893,151,361,0.295505363,0.493987812
-0.021367354,0.044505486,161,361,0.261024812,0.291486246
0.02113655,-0.043960116,171,361,0.266078409,0.10668473
0.109288237,-0.017623721,181,361,0.334651439,0.094849332
-0.026783546,0.037679786,191,361,0.18932532,0.135665306
0.146700468,0.02153388,201,361,0.361515821,0.118206631
-0.071149408,-0.043801452,211,361,0.150240289,0.061782857
0.052360585,0.031417393,221,361,0.289531935,0.157012913
-0.127479544,0.047763514,231,361,0.137488343,0.208804298
0.108159779,0.040102409,241,361,0.417142105,0.261299442
0.067615112,-0.066241985,251,361,0.440058601,0.254435301
0.093765522,-0.020321133,261,361,0.549706041,0.438592289
-0.023251181,-0.002728211,271,361,0.493054083,0.528899762
0.054450108,0.035370269,281,361,0.411802386,0.403504577
0.015340519,0.032760132,291,361,0.268637875,0.256350963
-0.033545307,-0.003043815,301,361,0.162763286,0.145333679
0.053858296,0.001767036,311,361,0.21146576,0.109745302
-0.021615433,0.010171597,321,361,0.107545964,0.09453987
-0.032298067,0.024946957,331,361,0.075669983,0.095513756
-0.009316458,0.032638208,341,361,0.083153868,0.096715137
0.010008827,-0.075479231,351,361,0.091590041,-0.011409352
-0.070543699,-0.065171222,361,361,0.003792445,0.004718684
-0.055538048,0.02271017,371,361,0.014398481,0.10286879
0.054249039,0.001404209,381,361,0.122160912,0.09394223
-0.057855522,0.079000558,391,361,0.010109602,0.183084733
